item_id,zh_cn,ru,fr,en,icon_path,category_zh_cn,category_ru,category_fr,category_en
44062,被净化的魔力单手刀,Заготовка для закаленного аргенитового ятагана,Composant de Katana d'obsidienne enchantée,Enchanted Obsidian Katana Component,icons/icon_item_blade_1h_0088.dds.png,生产材料,Редкий материал,Matériau,Material
44063,被净化的魔力双手刀,Заготовка для закаленного аргенитового палаша,Composant de Nodachi d'obsidienne enchantée,Enchanted Obsidian Nodachi Component,icons/icon_item_blade_2h_0075.dds.png,生产材料,Редкий материал,Matériau,Material
44064,被净化的魔力单手斧,Заготовка для закаленного аргенитового боевого топора,Composant de Hache d'obsidienne enchantée,Enchanted Obsidian Axe Component,icons/icon_item_axe_1h_0089.dds.png,生产材料,Редкий материал,Matériau,Material
44065,被净化的魔力双手斧,Заготовка для закаленной аргенитовой секиры,Composant de Bardiche d'obsidienne enchantée,Enchanted Obsidian Greataxe Component,icons/icon_item_axe_2h_0056.dds.png,生产材料,Редкий материал,Matériau,Material
44066,被净化的魔力单手钝器,Заготовка для закаленной аргенитовой булавы,Composant de Gourdin d'obsidienne enchantée,Enchanted Obsidian Club Component,icons/icon_item_mace_1h_0084.dds.png,生产材料,Редкий материал,Matériau,Material
44067,被净化的魔力双手钝器,Заготовка для закаленного аргенитового боевого молота,Composant de Grand gourdin d'obsidienne enchantée,Enchanted Obsidian Greatclub Component,icons/icon_item_mace_2h_0066.dds.png,生产材料,Редкий материал,Matériau,Material
44068,被净化的魔力单手枪,Заготовка для закаленного аргенитового копья,Composant de Pilum d'obsidienne enchantée,Enchanted Obsidian Shortspear Component,icons/icon_item_spear_1h_0086.dds.png,生产材料,Редкий материал,Matériau,Material
44069,被净化的魔力双手枪,Заготовка для закаленной аргенитовой алебарды,Composant de Pertuisane d'obsidienne enchantée,Enchanted Obsidian Longspear Component,icons/icon_item_spear_2h_0071.dds.png,生产材料,Редкий материал,Matériau,Material
44070,被净化的魔力单手杖,Заготовка для закаленного аргенитового короткого посоха,Composant de Sceptre d'obsidienne enchantée,Enchanted Obsidian Scepter Component,icons/icon_item_staff_1h_0088.dds.png,生产材料,Редкий материал,Matériau,Material
44071,被净化的魔力双手杖,Заготовка для закаленного аргенитового боевого посоха,Composant de Bâton d'obsidienne enchantée,Enchanted Obsidian Staff Component,icons/icon_item_staff_2h_0052.dds.png,生产材料,Редкий материал,Matériau,Material
44072,被净化的魔力长弓,Заготовка для закаленного аргенитового лука,Composant d'Arc d'obsidienne enchantée,Enchanted Obsidian Bow Component,icons/icon_item_bow_0091.dds.png,生产材料,Редкий материал,Matériau,Material
44073,被净化的魔力弦乐器,Заготовка для закаленной аргенитовой лютни,Composant de Luth d'obsidienne enchantée,Enchanted Obsidian Lute Component,icons/icon_item_ins_s_0052.dds.png,生产材料,Редкий материал,Matériau,Material
44074,被净化的魔力管乐器,Заготовка для закаленного аргенитового кларнета,Composant de Flûte d'obsidienne enchantée,Enchanted Obsidian Flute Component,icons/icon_item_ins_w_0049.dds.png,生产材料,Редкий материал,Matériau,Material
44075,被净化的魔力盾牌,Заготовка для закаленного аргенитового щита,Composant de Bouclier d'obsidienne enchantée,Enchanted Obsidian Shield Component,icons/icon_item_shield_0095.dds.png,生产材料,Редкий материал,Matériau,Material
44076,被净化的魔力布巾,Заготовка для искаженной диадемы эпохи Хищника,Composant de Capuche d'obsidienne enchantée,Enchanted Obsidian Hood Component,icons/costume_hm/nu_m_hm_cloth199.dds.png,生产材料,Редкий материал,Matériau,Material
44077,被净化的魔力布衣,Заготовка для искаженного камзола эпохи Хищника,Composant de Chemise d'obsidienne enchantée,Enchanted Obsidian Shirt Component,icons/costume_ar/nu_f_ar_cloth199.dds.png,生产材料,Редкий материал,Matériau,Material
44078,被净化的魔力布裤,Заготовка для искаженных тканевых поножей эпохи Хищника,Composant de Pantalon d'obsidienne enchantée,Enchanted Obsidian Pants Component,icons/costume_pt/nu_f_pt_cloth199.dds.png,生产材料,Редкий материал,Matériau,Material
44079,被净化的魔力布手套,Заготовка для искаженных тканевых перчаток эпохи Хищника,Composant de Gants d'obsidienne enchantée,Enchanted Obsidian Gloves Component,icons/costume_gv/nu_f_gv_cloth199.dds.png,生产材料,Редкий материал,Matériau,Material
44080,被净化的魔力布鞋,Заготовка для искаженных тканевых сапог эпохи Хищника,Composant de Chaussures d'obsidienne enchantée,Enchanted Obsidian Shoes Component,icons/costume_bo/nu_f_bo_cloth199.dds.png,生产材料,Редкий материал,Matériau,Material
44081,被净化的魔力皮帽,Заготовка для искаженной фибулы эпохи Хищника,Composant de Casque d'obsidienne enchantée,Enchanted Obsidian Cap Component,icons/costume_hm/nu_m_hm_leather199.dds.png,生产材料,Редкий материал,Matériau,Material
44082,被净化的魔力皮胸甲,Заготовка для искаженного кожаного нагрудника эпохи Хищника,Composant de Pourpoint d'obsidienne enchantée,Enchanted Obsidian Jerkin Component,icons/costume_ar/nu_m_ar_leather199.dds.png,生产材料,Редкий материал,Matériau,Material
44083,被净化的魔力皮腿甲,Заготовка для искаженных кожаных поножей эпохи Хищника,Composant de Braies d'obsidienne enchantée,Enchanted Obsidian Breeches Component,icons/costume_pt/nu_f_pt_leather198.dds.png,生产材料,Редкий материал,Matériau,Material
44084,被净化的魔力皮手套,Заготовка для искаженных кожаных перчаток эпохи Хищника,Composant de Poings d'obsidienne enchantée,Enchanted Obsidian Fists Component,icons/costume_gv/nu_m_gv_leather199.dds.png,生产材料,Редкий материал,Matériau,Material
44085,被净化的魔力皮长靴,Заготовка для искаженных кожаных сапог эпохи Хищника,Composant de Bottes d'obsidienne enchantée,Enchanted Obsidian Boots Component,icons/costume_bo/nu_m_bo_leather199.dds.png,生产材料,Редкий материал,Matériau,Material
44086,被净化的魔力板金头盔,Заготовка для искаженного венца эпохи Хищника,Composant de Heaume d'obsidienne enchantée,Enchanted Obsidian Helm Component,icons/costume_hm/nu_m_hm_metal210.dds.png,生产材料,Редкий материал,Matériau,Material
44087,被净化的魔力板金胸甲,Заготовка для искаженного кованого панциря эпохи Хищника,Composant de Cuirasse d'obsidienne enchantée,Enchanted Obsidian Cuirass Component,icons/costume_ar/nu_f_ar_metal215.dds.png,生产材料,Редкий материал,Matériau,Material
44088,被净化的魔力板金腿甲,Заготовка для искаженных кованых поножей эпохи Хищника,Composant de Grèves d'obsidienne enchantée,Enchanted Obsidian Greaves Component,icons/costume_pt/nu_f_pt_metal216.dds.png,生产材料,Редкий материал,Matériau,Material
44089,被净化的魔力板金手套,Заготовка для искаженных кованых перчаток эпохи Хищника,Composant de Gantelets d'obsidienne enchantée,Enchanted Obsidian Gauntlets Component,icons/costume_gv/nu_m_gv_metal219.dds.png,生产材料,Редкий материал,Matériau,Material
44090,被净化的魔力板金长靴,Заготовка для искаженных кованых сапог эпохи Хищника,Composant de Solerets d'obsidienne enchantée,Enchanted Obsidian Sabatons Component,icons/costume_bo/nu_f_bo_metal216.dds.png,生产材料,Редкий материал,Matériau,Material
44091,蕴含魔力的匕首,Заготовка для искусного аргенитового кинжала,Composant de Dague d'obsidienne envoûtée,Spellbound Obsidian Dagger Component,icons/icon_item_dagger_0094.dds.png,生产材料,Редкий материал,Matériau,Material
44092,蕴含魔力的单手剑,Заготовка для искусного аргенитового меча,Composant d'Épée d'obsidienne envoûtée,Spellbound Obsidian Sword Component,icons/icon_item_sword_1h_0096.dds.png,生产材料,Редкий материал,Matériau,Material
44093,蕴含魔力的双手剑,Заготовка для искусного аргенитового клеймора,Composant d'Espadon d'obsidienne envoûtée,Spellbound Obsidian Greatsword Component,icons/icon_item_sword_2h_0074.dds.png,生产材料,Редкий материал,Matériau,Material
44094,蕴含魔力的单手刀,Заготовка для искусного аргенитового ятагана,Composant de Katana d'obsidienne envoûtée,Spellbound Obsidian Katana Component,icons/icon_item_blade_1h_0088.dds.png,生产材料,Редкий материал,Matériau,Material
